latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
22.486,72.036,335.2,1.6,1.2,2015-03-31, 0850,A,85,5.0       ,320.5,16
22.653,72.211,339.4,1.6,1.3,2015-03-31, 0850,A,89,5.0       ,321,37.5
23.098,75.577,328.3,2.9,1.6,2015-03-31, 0850,A,81,5.0       ,314.8,52.4
23.098,75.572,329.7,2.9,1.6,2015-03-31, 0850,A,82,5.0       ,315.1,61.2
23.031,73.879,329,2.2,1.4,2015-03-31, 0850,A,82,5.0       ,316.8,24.1
22.988,72.142,346.8,1.6,1.3,2015-03-31, 0850,A,94,5.0       ,320.1,72
22.999,72.14,334.9,1.6,1.3,2015-03-31, 0850,A,74,5.0       ,317.9,26.1
23.069,72.045,337,1.6,1.2,2015-03-31, 0850,A,88,5.0       ,319.2,32.9
24.579,73.287,327,2.1,1.4,2015-03-31, 0850,A,80,5.0       ,312.3,27.2
20.964,85.19,318.3,1,1,2015-03-31, 1635,T,95,5.0       ,298.9,18.6
20.963,85.18,323.4,1,1,2015-03-31, 1635,T,100,5.0       ,299.1,25
20.962,85.171,308.1,1,1,2015-03-31, 1635,T,59,5.0       ,297.8,8.1
23.77,86.384,306.6,1.1,1.1,2015-03-31, 1640,T,10,5.0       ,295.4,7.1
22.378,77.439,321.1,2.2,1.4,2015-03-31, 1640,T,100,5.0       ,292.8,71.8
22.374,77.418,315.6,2.2,1.4,2015-03-31, 1640,T,64,5.0       ,292.4,49.9
22.37,77.398,315.7,2.2,1.4,2015-03-31, 1640,T,56,5.0       ,292.1,50.8
23.781,86.393,308.6,1.1,1.1,2015-03-31, 1640,T,35,5.0       ,295.5,9.5
22.378,77.434,320.5,2.2,1.4,2015-03-31, 1640,T,100,5.0       ,292.7,68.8
22.374,77.413,318,2.2,1.4,2015-03-31, 1640,T,90,5.0       ,292.5,58.8
22.37,77.392,309.5,2.2,1.4,2015-03-31, 1640,T,18,5.0       ,291.6,33
22.379,77.369,305.6,2.2,1.4,2015-03-31, 1640,T,3,5.0       ,290.4,25.1
22.641,77.573,305.1,2.1,1.4,2015-03-31, 1640,T,20,5.0       ,290.2,30.7
22.658,77.309,306.8,2.2,1.4,2015-03-31, 1640,T,48,5.0       ,290.2,34.6
26.848,55.852,310.2,1.1,1.1,2015-03-31, 1820,T,57,5.0       ,279.8,19.2
26.854,55.857,306.1,1.1,1.1,2015-03-31, 1820,T,42,5.0       ,277.2,18.2
26.852,55.845,306.4,1.1,1.1,2015-03-31, 1820,T,45,5.0       ,278.1,17.9
18.044,54.578,311.7,1.9,1.4,2015-03-31, 1815,T,76,5.0       ,296.5,28.6
21.654,56.36,307.2,1.3,1.1,2015-03-31, 1815,T,52,5.0       ,295.9,12
22.678,54.135,325.3,1.7,1.3,2015-03-31, 1815,T,100,5.0       ,299.2,61.6
22.675,54.119,318.2,1.7,1.3,2015-03-31, 1815,T,95,5.0       ,298.8,42.5
22.676,54.129,330.5,1.7,1.3,2015-03-31, 1815,T,100,5.0       ,299.8,78
26.569,101.672,314.8,1.4,1.2,2015-03-31, 1920,A,86,5.0       ,292.1,29.1
26.574,101.666,319.1,1.4,1.2,2015-03-31, 1920,A,98,5.0       ,291.4,37.1
21.444,100.626,322.9,1.5,1.2,2015-03-31, 1920,A,100,5.0       ,284.2,53.3
20.387,96.384,305.3,1,1,2015-03-31, 1920,A,27,5.0       ,276.8,13.9
19.392,96.382,305.3,1,1,2015-03-31, 1920,A,27,5.0       ,282.7,11.1
18.431,100.474,330.1,1.6,1.3,2015-03-31, 1925,A,100,5.0       ,293.3,75.5
18.326,97.61,315.3,1.1,1.1,2015-03-31, 1925,A,88,5.0       ,295.1,19.8
15.842,98.631,305.5,1.4,1.2,2015-03-31, 1925,A,31,5.0       ,291.4,15.6
12.279,93.867,350.8,1,1,2015-03-31, 1925,A,100,5.0       ,298.6,0
