latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
23.419,98.671,315.1,1.4,1.2,2015-04-02, 0350,T,22,5.0       ,299.1,11.5
23.359,97.938,317,1.6,1.2,2015-04-02, 0350,T,49,5.0       ,299,17.5
23.308,98.189,317.4,1.5,1.2,2015-04-02, 0350,T,56,5.0       ,301.2,18.7
23.307,98.181,318.4,1.5,1.2,2015-04-02, 0350,T,47,5.0       ,301.3,21.2
22.853,101.557,313.7,1,1,2015-04-02, 0350,T,55,5.0       ,293.7,11.2
23.064,97.632,317.9,1.6,1.3,2015-04-02, 0350,T,66,5.0       ,302.1,16.5
23.062,97.648,320.2,1.6,1.3,2015-04-02, 0350,T,71,5.0       ,302.7,23.7
22.881,98.977,311.8,1.3,1.1,2015-04-02, 0350,T,47,5.0       ,297.7,11.9
22.796,98.613,319.1,1.4,1.2,2015-04-02, 0350,T,69,5.0       ,300.3,22.2
22.734,99.021,314.8,1.3,1.1,2015-04-02, 0350,T,51,5.0       ,295.6,15.6
22.645,97.313,323.1,1.7,1.3,2015-04-02, 0350,T,73,5.0       ,304.8,19.6
22.354,99.124,318,1.3,1.1,2015-04-02, 0350,T,34,5.0       ,302.4,21.2
22.805,94.843,325,2.6,1.6,2015-04-02, 0350,T,78,5.0       ,304.4,41.1
22.412,97.742,322.4,1.6,1.2,2015-04-02, 0350,T,71,5.0       ,303,19
21.745,101.771,317,1,1,2015-04-02, 0350,T,67,5.0       ,297.2,13.9
22.088,99.053,320,1.3,1.1,2015-04-02, 0350,T,72,5.0       ,306.6,21.6
21.649,101.867,316.4,1,1,2015-04-02, 0350,T,45,5.0       ,299.3,12
22.154,97.908,317.6,1.5,1.2,2015-04-02, 0350,T,35,5.0       ,301.4,12.9
22.152,97.145,318,1.7,1.3,2015-04-02, 0350,T,37,5.0       ,301.7,15.9
21.803,99.454,321.2,1.2,1.1,2015-04-02, 0350,T,74,5.0       ,301.6,15.2
21.801,99.465,324,1.2,1.1,2015-04-02, 0350,T,77,5.0       ,301.3,20.4
21.523,101,328.1,1,1,2015-04-02, 0350,T,81,5.0       ,298.3,28.6
21.882,97.794,317.8,1.6,1.2,2015-04-02, 0350,T,65,5.0       ,300,19.3
21.455,101.151,314.3,1,1,2015-04-02, 0350,T,55,5.0       ,300.5,8.8
21.883,97.382,323.5,1.7,1.3,2015-04-02, 0350,T,76,5.0       ,298.2,38.5
21.872,97.476,315.5,1.6,1.3,2015-04-02, 0350,T,64,5.0       ,298.6,20
21.382,100.823,314.5,1.1,1,2015-04-02, 0350,T,57,5.0       ,302,10
21.52,99.743,320,1.2,1.1,2015-04-02, 0350,T,72,5.0       ,298.5,19.7
21.392,100.616,317.9,1.1,1,2015-04-02, 0350,T,33,5.0       ,302.3,12.2
21.464,99.938,318.9,1.1,1.1,2015-04-02, 0350,T,49,5.0       ,301.1,18.7
21.458,99.983,317.4,1.1,1.1,2015-04-02, 0350,T,64,5.0       ,300.9,17.2
21.328,100.742,312.9,1.1,1,2015-04-02, 0350,T,46,5.0       ,299.6,8.4
21.327,100.752,339.9,1.1,1,2015-04-02, 0350,T,90,5.0       ,302.5,49
21.325,100.761,328,1.1,1,2015-04-02, 0350,T,81,5.0       ,298.6,27.5
21.319,100.754,328.1,1.1,1,2015-04-02, 0350,T,81,5.0       ,299,30.8
21.545,98.839,335.9,1.3,1.1,2015-04-02, 0350,T,87,5.0       ,297.5,60
21.544,98.851,330.3,1.3,1.1,2015-04-02, 0350,T,83,5.0       ,296.5,46.5
21.498,99.207,324.1,1.3,1.1,2015-04-02, 0350,T,77,5.0       ,298.7,27.6
21.481,98.703,316,1.3,1.1,2015-04-02, 0350,T,53,5.0       ,301.3,11.9
21.379,99.494,313.1,1.2,1.1,2015-04-02, 0350,T,53,5.0       ,298.5,10.8
21.168,100.972,312.7,1,1,2015-04-02, 0350,T,54,5.0       ,299.3,9.1
21.279,99.551,328.3,1.2,1.1,2015-04-02, 0350,T,81,5.0       ,303.4,30.3
21.515,97.211,322,1.7,1.3,2015-04-02, 0350,T,55,5.0       ,304.1,18.4
21.293,98.321,320.8,1.4,1.2,2015-04-02, 0350,T,67,5.0       ,298.2,23.9
20.833,101.777,316,1,1,2015-04-02, 0350,T,63,5.0       ,300.2,9.8
20.796,101.833,314,1,1,2015-04-02, 0350,T,60,5.0       ,303,8.8
21.201,98.66,321.7,1.3,1.1,2015-04-02, 0350,T,74,5.0       ,300.5,27.2
20.94,99.735,322,1.2,1.1,2015-04-02, 0350,T,75,5.0       ,299.2,22.3
21.137,97.613,316.6,1.6,1.2,2015-04-02, 0350,T,56,5.0       ,300.1,14
21.135,97.628,322.6,1.6,1.2,2015-04-02, 0350,T,75,5.0       ,299.9,26.9
20.806,100.059,310.9,1.1,1.1,2015-04-02, 0350,T,35,5.0       ,295,8.7
20.934,98.683,331.8,1.3,1.1,2015-04-02, 0350,T,84,5.0       ,297.7,46.8
20.925,98.669,314.3,1.3,1.1,2015-04-02, 0350,T,61,5.0       ,298,13.9
20.547,101.266,312.2,1,1,2015-04-02, 0350,T,43,5.0       ,298.4,8.7
20.731,99.856,335,1.1,1.1,2015-04-02, 0350,T,87,5.0       ,298,42.1
20.73,99.866,328.6,1.1,1.1,2015-04-02, 0350,T,82,5.0       ,297.6,30.6
20.563,101.02,319.2,1,1,2015-04-02, 0350,T,63,5.0       ,301.1,12.6
20.44,101.815,314,1,1,2015-04-02, 0350,T,60,5.0       ,287.1,12.4
20.439,101.825,328.6,1,1,2015-04-02, 0350,T,82,5.0       ,287,30.7
20.826,98.886,311.1,1.3,1.1,2015-04-02, 0350,T,46,5.0       ,298,9.8
20.837,98.726,338,1.3,1.1,2015-04-02, 0350,T,89,5.0       ,299.6,60
20.835,98.738,316.2,1.3,1.1,2015-04-02, 0350,T,65,5.0       ,299.2,14.9
20.945,97.778,323.3,1.5,1.2,2015-04-02, 0350,T,68,5.0       ,305.3,17
20.943,97.793,325.8,1.5,1.2,2015-04-02, 0350,T,76,5.0       ,304.3,22
20.761,99.074,315.8,1.2,1.1,2015-04-02, 0350,T,64,5.0       ,297.5,14.6
20.818,98.544,316.8,1.3,1.1,2015-04-02, 0350,T,67,5.0       ,300,15.3
20.764,98.891,318.1,1.3,1.1,2015-04-02, 0350,T,69,5.0       ,297.1,20.8
20.371,101.72,313.4,1,1,2015-04-02, 0350,T,43,5.0       ,299.1,6.9
20.728,98.05,318,1.4,1.2,2015-04-02, 0350,T,69,5.0       ,303.4,14.4
20.694,98.154,318.3,1.4,1.2,2015-04-02, 0350,T,69,5.0       ,302.6,13.1
20.437,99.744,315.4,1.1,1.1,2015-04-02, 0350,T,45,5.0       ,293.2,12.6
20.435,99.754,317.8,1.1,1.1,2015-04-02, 0350,T,62,5.0       ,292.8,14.8
20.426,99.231,316.4,1.2,1.1,2015-04-02, 0350,T,34,5.0       ,299.8,10.4
20.093,101.535,333.9,1,1,2015-04-02, 0350,T,86,5.0       ,277.2,43.3
20.049,101.072,316.3,1,1,2015-04-02, 0350,T,47,5.0       ,292.8,18.6
19.947,101.467,314.8,1,1,2015-04-02, 0350,T,42,5.0       ,301.1,8.5
20.189,99.641,313.7,1.1,1.1,2015-04-02, 0350,T,57,5.0       ,286.6,14.9
20.002,100.425,316.9,1.1,1,2015-04-02, 0350,T,50,5.0       ,296.5,14.9
19.908,100.968,343.4,1,1,2015-04-02, 0350,T,92,5.0       ,301.5,54.3
19.777,101.871,316.8,1,1,2015-04-02, 0350,T,67,5.0       ,303.2,10.3
20.199,97.894,332.7,1.4,1.2,2015-04-02, 0350,T,85,5.0       ,304.1,35.5
20.197,97.908,322.3,1.4,1.2,2015-04-02, 0350,T,50,5.0       ,300.3,11.7
20.188,97.893,340.5,1.4,1.2,2015-04-02, 0350,T,90,5.0       ,302.3,58.1
20.178,97.891,350.8,1.4,1.2,2015-04-02, 0350,T,96,5.0       ,303.7,91.5
20.176,97.905,363.5,1.4,1.2,2015-04-02, 0350,T,100,5.0       ,306.4,150.4
20.167,97.89,367.5,1.4,1.2,2015-04-02, 0350,T,100,5.0       ,308.4,168.5
20.165,97.904,355,1.4,1.2,2015-04-02, 0350,T,97,5.0       ,308,110.5
20.156,97.889,352.2,1.4,1.2,2015-04-02, 0350,T,96,5.0       ,308.5,98.3
20.155,97.903,328.7,1.4,1.2,2015-04-02, 0350,T,54,5.0       ,307.6,24
19.721,101.178,314.9,1,1,2015-04-02, 0350,T,62,5.0       ,303.2,8
20.146,97.887,355.8,1.4,1.2,2015-04-02, 0350,T,98,5.0       ,309.5,114.3
20.144,97.901,326.1,1.4,1.2,2015-04-02, 0350,T,69,5.0       ,307,19
20.193,97.395,326.2,1.6,1.2,2015-04-02, 0350,T,70,5.0       ,308.1,19.4
20.141,97.881,331.1,1.4,1.2,2015-04-02, 0350,T,84,5.0       ,308.4,30.8
20.14,97.894,328.3,1.4,1.2,2015-04-02, 0350,T,73,5.0       ,307.3,23.4
20.192,97.389,325.3,1.6,1.2,2015-04-02, 0350,T,71,5.0       ,308.1,19.9
19.901,99.484,320.8,1.2,1.1,2015-04-02, 0350,T,56,5.0       ,300.4,14.3
19.55,101.909,324.2,1,1,2015-04-02, 0350,T,77,5.0       ,302.6,15.1
19.694,100.853,328.3,1,1,2015-04-02, 0350,T,80,5.0       ,304.6,24.1
19.693,100.863,327.2,1,1,2015-04-02, 0350,T,80,5.0       ,304.7,22.7
19.529,101.992,317.7,1,1,2015-04-02, 0350,T,68,5.0       ,302.6,9.3
19.509,101.941,313.2,1,1,2015-04-02, 0350,T,38,5.0       ,300.8,5.3
20.002,97.742,325.8,1.5,1.2,2015-04-02, 0350,T,79,5.0       ,307,17.8
20.073,96.674,316.4,1.8,1.3,2015-04-02, 0350,T,66,5.0       ,305.5,26.9
19.418,101.175,323,1,1,2015-04-02, 0350,T,70,5.0       ,305.9,16.1
19.29,100.972,333.3,1,1,2015-04-02, 0350,T,85,5.0       ,304.9,29
19.289,100.982,325.3,1,1,2015-04-02, 0350,T,75,5.0       ,304,17
19.288,100.992,317.1,1,1,2015-04-02, 0350,T,41,5.0       ,303.4,8.2
19.286,101.001,323.4,1,1,2015-04-02, 0350,T,76,5.0       ,302.9,17.3
19.229,101.4,311.9,1,1,2015-04-02, 0350,T,51,5.0       ,299.3,8.4
19.716,97.659,324.1,1.5,1.2,2015-04-02, 0350,T,77,5.0       ,307.1,17.4
19.471,99.518,334.2,1.1,1.1,2015-04-02, 0350,T,41,5.0       ,305.1,35.5
19.464,99.573,328.3,1.1,1.1,2015-04-02, 0350,T,75,5.0       ,306.2,27.2
19.711,97.665,325.8,1.5,1.2,2015-04-02, 0350,T,72,5.0       ,307.6,20.5
19.532,98.882,318.6,1.2,1.1,2015-04-02, 0350,T,69,5.0       ,297,16.1
19.806,96.615,312,1.8,1.3,2015-04-02, 0350,T,50,5.0       ,298.6,15.1
19.804,96.633,319.4,1.7,1.3,2015-04-02, 0350,T,71,5.0       ,298.5,33
19.193,101.01,315.9,1,1,2015-04-02, 0350,T,47,5.0       ,302.6,7.6
19.165,101.074,321.1,1,1,2015-04-02, 0350,T,74,5.0       ,299,18.8
19.093,101.574,318.9,1,1,2015-04-02, 0350,T,70,5.0       ,304.4,8.2
19.683,96.68,315.2,1.7,1.3,2015-04-02, 0350,T,37,5.0       ,300.2,18.1
18.997,101.219,328.9,1,1,2015-04-02, 0350,T,82,5.0       ,300.5,27.8
19.438,97.867,318.6,1.4,1.2,2015-04-02, 0350,T,60,5.0       ,304.8,17.5
18.902,101.487,319.2,1,1,2015-04-02, 0350,T,65,5.0       ,304.3,10.7
18.901,101.496,339.8,1,1,2015-04-02, 0350,T,90,5.0       ,305.7,40.8
18.896,101.534,323.2,1,1,2015-04-02, 0350,T,76,5.0       ,302.4,15.6
18.894,101.486,318.9,1,1,2015-04-02, 0350,T,58,5.0       ,304.8,10.9
18.892,101.495,332.8,1,1,2015-04-02, 0350,T,85,5.0       ,303.8,29.1
18.854,101.69,310.9,1,1,2015-04-02, 0350,T,44,5.0       ,299.5,6.7
18.927,101.067,319.3,1,1,2015-04-02, 0350,T,71,5.0       ,302.7,12.4
18.926,101.076,335.8,1,1,2015-04-02, 0350,T,87,5.0       ,302.8,36.1
18.944,100.815,314.3,1,1,2015-04-02, 0350,T,53,5.0       ,301.4,5.7
18.898,101.013,317.5,1,1,2015-04-02, 0350,T,25,5.0       ,303.8,9.6
19.484,96.552,350.7,1.8,1.3,2015-04-02, 0350,T,95,5.0       ,299.9,149.5
19.375,97.251,326.5,1.6,1.2,2015-04-02, 0350,T,80,5.0       ,305.2,30.2
19.338,97.186,328.3,1.6,1.2,2015-04-02, 0350,T,71,5.0       ,305.9,28
19.329,97.171,345.7,1.6,1.2,2015-04-02, 0350,T,93,5.0       ,306.9,91.2
19.327,97.185,349.4,1.6,1.2,2015-04-02, 0350,T,95,5.0       ,307.1,102.4
19.316,97.184,340.2,1.6,1.2,2015-04-02, 0350,T,90,5.0       ,305.5,68.4
19.315,97.178,332.4,1.6,1.2,2015-04-02, 0350,T,85,5.0       ,304.4,44.5
18.727,101.361,317.3,1,1,2015-04-02, 0350,T,67,5.0       ,299.5,13.6
18.726,101.37,322.6,1,1,2015-04-02, 0350,T,75,5.0       ,299.4,19.8
19.298,97.04,326.5,1.6,1.2,2015-04-02, 0350,T,80,5.0       ,302.3,41.5
19.287,97.128,337.6,1.6,1.2,2015-04-02, 0350,T,88,5.0       ,303.9,69.8
18.864,100.008,321.3,1.1,1,2015-04-02, 0350,T,61,5.0       ,302.7,14.2
18.812,100.259,320.1,1.1,1,2015-04-02, 0350,T,72,5.0       ,305.2,8
18.556,101.959,318.6,1,1,2015-04-02, 0350,T,65,5.0       ,302.9,10.8
18.847,99.874,317.8,1.1,1,2015-04-02, 0350,T,56,5.0       ,304.5,8.9
18.821,99.994,329.4,1.1,1,2015-04-02, 0350,T,82,5.0       ,306.5,19.8
18.75,100.431,329,1,1,2015-04-02, 0350,T,82,5.0       ,305.7,22.7
18.822,99.777,317,1.1,1,2015-04-02, 0350,T,56,5.0       ,299.6,10.5
18.76,100.16,320.5,1.1,1,2015-04-02, 0350,T,68,5.0       ,304.7,10.5
18.759,100.17,319.9,1.1,1,2015-04-02, 0350,T,72,5.0       ,304.5,8.8
18.618,101.038,319.4,1,1,2015-04-02, 0350,T,45,5.0       ,302.7,10.8
18.479,101.921,324.4,1,1,2015-04-02, 0350,T,74,5.0       ,303.9,16.4
18.477,101.931,331,1,1,2015-04-02, 0350,T,84,5.0       ,304.8,25.4
18.648,100.439,331.6,1,1,2015-04-02, 0350,T,84,5.0       ,306.3,25.7
19.149,96.47,322.3,1.8,1.3,2015-04-02, 0350,T,65,5.0       ,305.6,22.4
19.349,94.543,380.3,2.5,1.5,2015-04-02, 0350,T,100,5.0       ,296.9,591.9
18.639,100.369,310.4,1,1,2015-04-02, 0350,T,37,5.0       ,299.8,5.7
18.423,101.865,320.3,1,1,2015-04-02, 0350,T,71,5.0       ,304.3,10.7
18.422,101.874,326.5,1,1,2015-04-02, 0350,T,80,5.0       ,304,18.6
18.597,100.6,322.4,1,1,2015-04-02, 0350,T,75,5.0       ,307.5,9.2
18.562,100.849,321.9,1,1,2015-04-02, 0350,T,75,5.0       ,306.9,9.1
19.353,94.557,327.6,2.5,1.5,2015-04-02, 0350,T,75,5.0       ,296,87.6
18.677,99.909,321.8,1.1,1,2015-04-02, 0350,T,61,5.0       ,306.8,11
18.676,99.919,323.3,1.1,1,2015-04-02, 0350,T,59,5.0       ,308.1,12.3
18.557,100.626,327.6,1,1,2015-04-02, 0350,T,79,5.0       ,307.7,13.2
18.548,100.625,324.6,1,1,2015-04-02, 0350,T,35,5.0       ,308,8.5
18.395,101.557,319.5,1,1,2015-04-02, 0350,T,51,5.0       ,302.9,11.9
18.897,97.798,346.7,1.4,1.2,2015-04-02, 0350,T,94,5.0       ,301.6,91.6
18.52,100.63,332,1,1,2015-04-02, 0350,T,84,5.0       ,307.4,19.9
18.518,100.64,324.6,1,1,2015-04-02, 0350,T,70,5.0       ,308.6,9
18.887,97.797,317.1,1.4,1.2,2015-04-02, 0350,T,59,5.0       ,301.3,15.6
18.378,101.358,329,1,1,2015-04-02, 0350,T,48,5.0       ,308.5,19.1
18.385,101.244,323.4,1,1,2015-04-02, 0350,T,35,5.0       ,308,16
18.305,101.786,326.8,1,1,2015-04-02, 0350,T,80,5.0       ,300.1,20.5
19.076,95.735,329.9,2,1.4,2015-04-02, 0350,T,83,5.0       ,301.8,45.6
18.292,101.688,349.9,1,1,2015-04-02, 0350,T,95,5.0       ,305.3,59.5
18.291,101.697,342.5,1,1,2015-04-02, 0350,T,91,5.0       ,304.8,44.5
18.276,101.8,325.1,1,1,2015-04-02, 0350,T,78,5.0       ,303.2,15.4
18.274,101.809,326.4,1,1,2015-04-02, 0350,T,79,5.0       ,301.6,17.9
18.247,101.872,325.5,1,1,2015-04-02, 0350,T,79,5.0       ,310.5,14.6
18.428,100.433,323.7,1,1,2015-04-02, 0350,T,40,5.0       ,304.8,11.8
18.225,101.766,352.8,1,1,2015-04-02, 0350,T,96,5.0       ,298.4,65.6
18.401,100.432,339.2,1,1,2015-04-02, 0350,T,89,5.0       ,304.6,37
18.399,100.442,322.6,1,1,2015-04-02, 0350,T,51,5.0       ,305.1,10.1
18.37,100.586,325,1,1,2015-04-02, 0350,T,72,5.0       ,307,12.6
18.16,101.775,324.9,1,1,2015-04-02, 0350,T,72,5.0       ,299.5,19.6
18.332,100.521,320.8,1,1,2015-04-02, 0350,T,51,5.0       ,305.7,9.5
18.434,99.715,322.8,1.1,1,2015-04-02, 0350,T,76,5.0       ,305.1,13.7
18.157,101.67,340.8,1,1,2015-04-02, 0350,T,90,5.0       ,306.3,36.9
18.145,101.753,326.6,1,1,2015-04-02, 0350,T,66,5.0       ,303,17.9
18.148,101.605,315.1,1,1,2015-04-02, 0350,T,43,5.0       ,303.5,7.1
18.066,101.595,323.2,1,1,2015-04-02, 0350,T,76,5.0       ,303.4,16.4
18.045,101.678,323.7,1,1,2015-04-02, 0350,T,64,5.0       ,309,10.4
18.015,101.816,314.7,1,1,2015-04-02, 0350,T,56,5.0       ,304,5.3
18.205,100.45,324.1,1,1,2015-04-02, 0350,T,67,5.0       ,304.7,19.3
18.344,99.38,322.7,1.1,1.1,2015-04-02, 0350,T,42,5.0       ,305.1,9.7
18.336,99.368,324.7,1.1,1.1,2015-04-02, 0350,T,65,5.0       ,306.6,11.7
18.335,99.379,331.8,1.1,1.1,2015-04-02, 0350,T,84,5.0       ,307.1,25
18.387,98.841,324.4,1.2,1.1,2015-04-02, 0350,T,78,5.0       ,305.2,12.9
18.687,96.209,321.1,1.8,1.3,2015-04-02, 0350,T,52,5.0       ,306.7,24.1
18.68,96.202,320.1,1.8,1.3,2015-04-02, 0350,T,67,5.0       ,306.6,25.4
17.824,101.926,332.7,1,1,2015-04-02, 0350,T,85,5.0       ,308,25.3
17.88,101.363,320.4,1,1,2015-04-02, 0350,T,55,5.0       ,305.8,9.2
17.871,101.361,319.8,1,1,2015-04-02, 0350,T,30,5.0       ,305.4,8.1
17.869,101.37,327.4,1,1,2015-04-02, 0350,T,81,5.0       ,304.9,19
18.503,96.225,318.7,1.8,1.3,2015-04-02, 0350,T,70,5.0       ,302.1,24.7
17.888,100.608,322.1,1,1,2015-04-02, 0350,T,60,5.0       ,307.6,11.1
17.882,100.128,315.4,1.1,1,2015-04-02, 0350,T,63,5.0       ,300.1,11
17.781,100.126,318.4,1.1,1,2015-04-02, 0350,T,69,5.0       ,302.4,9.9
17.78,100.136,316.8,1,1,2015-04-02, 0350,T,67,5.0       ,303.1,7.9
17.812,99.704,316.8,1.1,1,2015-04-02, 0350,T,67,5.0       ,301,9.5
17.81,99.714,329.9,1.1,1,2015-04-02, 0350,T,83,5.0       ,301.6,27.7
17.519,100.865,322.6,1,1,2015-04-02, 0350,T,66,5.0       ,306.4,13.5
17.288,101.622,339.4,1,1,2015-04-02, 0350,T,89,5.0       ,307,38.6
17.46,99.586,316.7,1.1,1,2015-04-02, 0350,T,48,5.0       ,298.1,9.1
17.175,101.326,317.6,1,1,2015-04-02, 0350,T,50,5.0       ,305.2,7.2
17.174,101.335,325.1,1,1,2015-04-02, 0350,T,78,5.0       ,305,17
17.17,101.363,319.4,1,1,2015-04-02, 0350,T,64,5.0       ,304.8,11.1
17.457,99.146,323,1.1,1.1,2015-04-02, 0350,T,76,5.0       ,305,15.1
17.335,99.958,323.8,1.1,1,2015-04-02, 0350,T,76,5.0       ,307.2,10.2
17.916,95.297,333.1,2.1,1.4,2015-04-02, 0350,T,85,5.0       ,312.1,48
17.066,101.313,324.5,1,1,2015-04-02, 0350,T,62,5.0       ,308.1,11.6
17.323,99.099,319.1,1.1,1.1,2015-04-02, 0350,T,65,5.0       ,300.2,8
17.428,97.988,319.3,1.3,1.1,2015-04-02, 0350,T,51,5.0       ,305.6,17.7
